x,y,class
0.5553603672697958,0.5553603672697958,0.0
0.4595939599750777,1.0709805730441386,0.0
0.03915071951685358,1.5449649255872655,0.0
-0.6687335802231679,1.8056344830834588,0.0
-1.5455881062696735,1.7107298631563934,0.0
-2.4111034795383137,1.1827027202342073,0.0
-3.0567357665006765,0.23277952073807967,0.0
-3.2875991569636365,-1.031490889942552,0.0
-2.9649379439092653,-2.417588502315301,0.0
-2.0410249945420875,-3.677222503154609,0.0
-0.5793523927634814,-4.548967360047567,0.0
1.2446761143043876,-4.80722239587689,0.0
3.1640412806859843,-4.308845414452821,0.0
4.859172352077483,-3.0287452858192574,0.0
6.010067421507057,-1.077190395413538,0.0
6.353102590782098,1.3055957716418647,0.0
5.732833028409582,3.7782547940341167,0.0
4.139370322117343,5.947195625873473,0.0
1.7238341800734474,7.428573519515596,0.0
-1.2123299056537602,7.913671653394105,0.0
-4.254195458423283,7.2268420174706405,0.0
-6.931985121346621,5.3657558843917466,0.0
-8.793202296065585,2.5160533354570047,0.0
-9.47724421997044,-0.9637415409800575,0.0
-8.780416349577743,-4.586514682267192,0.0
-6.70013616634756,-7.804724446015477,0.0
-3.4498587114410397,-10.092898047815833,0.0
0.5594831349683815,-11.032067360395828,0.0
4.7705731896747,-10.382746565246176,0.0
8.557126792032117,-8.134155562702515,0.0
11.316880493649624,-4.520517678986472,0.0
12.566370614359172,-6.155746219909727e-15,0.0
-0.5553603672697958,-0.5553603672697958,1.0
-0.45959395997507757,-1.0709805730441389,1.0
-0.03915071951685339,-1.5449649255872655,1.0
0.6687335802231681,-1.8056344830834588,1.0
1.5455881062696737,-1.710729863156393,1.0
2.4111034795383137,-1.182702720234207,1.0
3.0567357665006765,-0.23277952073807928,1.0
3.2875991569636365,1.0314908899425521,1.0
2.964937943909265,2.4175885023153016,1.0
2.041024994542087,3.677222503154609,1.0
0.5793523927634809,4.548967360047567,1.0
-1.244676114304388,4.80722239587689,1.0
-3.1640412806859843,4.30884541445282,1.0
-4.859172352077483,3.0287452858192565,1.0
-6.010067421507057,1.0771903954135373,1.0
-6.353102590782098,-1.3055957716418656,1.0
-5.732833028409582,-3.7782547940341176,1.0
-4.139370322117342,-5.947195625873473,1.0
-1.7238341800734465,-7.428573519515596,1.0
1.212329905653761,-7.913671653394104,1.0
4.2541954584232835,-7.2268420174706405,1.0
6.931985121346622,-5.3657558843917466,1.0
8.793202296065585,-2.5160533354570034,1.0
9.47724421997044,0.9637415409800586,1.0
8.780416349577742,4.586514682267194,1.0
6.700136166347559,7.804724446015477,1.0
3.4498587114410384,10.092898047815833,1.0
-0.5594831349683829,11.032067360395828,1.0
-4.770573189674701,10.382746565246174,1.0
-8.557126792032117,8.134155562702515,1.0
-11.316880493649624,4.5205176789864705,1.0
-12.566370614359172,4.6168096649322955e-15,1.0
