,x,y
0,0.7414646123547528,-4.657718946791462
1,0.5318157129606311,15.137525277516765
2,-0.4063989968475561,0.3158353292979459
3,-0.6245575426774967,0.7417872964434506
4,-0.6833802645746976,10.720646950135501
5,-0.023177622410341714,-3.1574754135984318
6,-0.5865616893211472,-6.7331595301606715
7,0.7598740624025577,-3.4644550406426333
8,-0.8385174624702503,3.733459871463817
9,0.036835975745886484,7.472364946857029
10,-0.4518270760155507,-4.866080206812157
11,0.47688059239794,13.36387878101958
12,0.8372218158758431,8.353720247092507
13,-0.556013657820521,-8.300879937085183
14,0.22348772580529142,-0.5779696846675995
15,-0.11738155420809382,-9.526527487733379
