,x,y
0,-0.27057964241523,7.448146698188795
1,-0.3079436964880953,11.952863176373596
2,0.5117276625212284,14.511309975149661
3,0.6028030608221402,8.187516700502206
4,0.9730028828067918,21.34475325550211
5,-0.30454166466573485,11.904702972107907
6,0.5398653537826295,15.197740939908794
7,0.19998633347537198,2.9976240962625353
8,0.8252535274075663,6.2157570153347805
9,-0.5157846554881302,-10.359384460277838
10,0.3188345607066425,-11.171305607954405
11,0.5405200059429223,15.03390105678412
12,0.9072610114546942,19.65353116144811
13,0.28469908031044433,-10.785729479982141
14,-0.05434368988542637,-8.421829749622544
15,-0.5114182660841833,-10.153863754328652
16,0.5500262600722172,14.649710012591598
17,0.9870080158653345,19.702380427604496
18,0.08846470549237151,11.227418164846862
19,-0.9592172431036987,-6.862332835469362
20,0.09745239418636187,12.55442116179009
21,-0.06102325648484541,-11.039713353142718
22,-0.5286727246696548,-10.314904345113106
23,-0.6594998487238357,7.5227018412042685
24,-0.18462854264571282,-5.040785244148923
25,0.7778570873522324,-2.739837646574532
26,-0.4063989968475561,2.722852481099913
27,-0.4975097766189047,-10.798383069843073
28,0.8201948659245835,4.696979103681984
29,0.030945223810787015,7.6559514758619125
30,0.2092066284665668,1.2493426144617357
31,-0.5207191207755502,-10.222798301690725
32,0.7971423097694466,1.8267202338511623
33,-0.5087380029116786,-10.893708933086812
34,0.20796828219256724,2.560578224319956
35,0.9299932805406645,21.334035789359994
36,0.12182917962030393,9.51269370812254
37,0.22348772580529142,-3.367105429959932
38,-0.4306282387172724,-1.0615063398423155
39,0.23162707903699054,-3.326127639071506
40,-0.8338911139231102,4.854471709919748
41,-0.11738155420809382,-11.177486011262385
42,0.994450933125844,18.662795902902033
43,-0.4695395067464041,-9.470115085134664
44,0.7194137739763831,-5.204806728956882
45,0.6206284642247035,5.516916977836013
46,0.49836931922086425,13.662287142950936
47,-0.9955715749351128,-0.5165439160572998
48,0.6496214408770509,2.3830472760353136
49,-0.7270398123574497,14.641182866018209
50,-0.6226645284137842,1.267555612769796
51,0.26581108158193434,-8.187633406584158
52,0.7846665505970214,-1.8783172268822286
53,0.27775536412073065,-9.165579776531477
54,0.13216399218551267,13.230474831664553
