x,y,class
0.8630612002104244,-0.5554223930247194,0
1.0704946749189286,-0.2011445812072857,0
0.9958189013992923,-0.39894542594276017,0
0.3078975875443627,1.0717376226210964,0
0.2418533987045471,1.100297080851265,0
-0.1888991590760546,0.02425427485326839,1
0.6406160341230249,0.9601257913894627,0
-0.4515758241539404,-0.6826534702188978,1
-0.2671649672975491,0.08026852155379337,1
-0.7007080376906917,-0.24466271714427418,1
-0.27122043246709904,-0.6908532853024628,1
-0.6224376968707516,-0.5655983217083467,1
-0.1792755678114869,-0.6897865358637962,1
1.0602436754557132,-0.05445647694327749,0
-0.6742947034058488,-0.15634767105644476,1
0.06108306261598293,-0.36094753114531997,1
-0.7486021294537121,0.6832506958357514,0
0.007650674037645189,-0.0903274604658277,1
-0.8935621523726176,0.11898423766080381,0
0.9493277159729631,0.6758357290613705,0
-0.32990350524068485,-0.7248803257257356,1
0.0071381709211993495,-0.5513010740233915,1
0.4518223213617566,-0.8108077711049896,0
0.6625072863247052,-0.750330441060781,0
-0.10252251597766793,0.021815294557322142,1
-0.6562824520371623,-0.49237765376113424,1
-0.5708535425132054,-0.03591993494493848,1
0.035600018936256396,-0.4804496770980409,1
-0.014262548066503095,1.0576236902113392,0
0.166019529791499,1.089873862878857,0
0.9655284627303732,-0.40432075348728647,0
-0.37626488201284447,0.08357581481487944,1
0.9308813997189982,-0.47407596189573054,0
0.588381303583629,0.9933229180198467,0
-0.5439186262608352,0.8696103538379176,0
-0.8701407642535136,0.4416586055380989,0
1.0923840451260005,0.1407663423761262,0
0.08971643550456423,-0.23777400800059714,1
-0.7870216733838288,0.5170168227250838,0
0.10399054371837142,-0.3260013296862614,1
0.9516802244325536,0.6082974823587465,0
-0.2759467826938482,1.0136259269591772,0
0.41131717623807795,1.0657143809645888,0
-0.8977779807239782,0.1961054705324748,0
1.0647212815445264,0.024623641940667212,0
-0.04272509514303544,-0.030901156775416806,1
0.156857542868948,-0.9136733544796588,0
-0.6417614352706718,-0.0912437488115405,1
-0.8585257658458328,0.28054342903556273,0
-0.8815302845102996,0.0003078760666950092,0
0.5533245655382346,-0.7866048013296634,0
-0.1585177490575376,1.0559423182377168,0
0.043396781852737834,-0.1746547658241469,1
-0.15497218687130201,-0.6731170226173626,1
1.0491822782250322,0.45840201730948094,0
-0.8361309591201632,0.3590924705270171,0
1.045031199861286,-0.2834136230539521,0
-0.37865943721266426,0.9583177134691835,0
-0.537699181529188,-0.6745940527101855,1
0.778573958084848,0.8542497898250527,0
1.1192085806662873,0.1744137653369628,0
0.0485439971190909,1.1078207216898677,0
-0.7414840898685097,0.6401622225174838,0
-0.5835731402106468,0.8280998743234521,0
-0.05499979975820546,-0.6272138268698211,1
-0.7419166590780293,-0.37676603192028796,1
0.35699137697311056,-0.8780652277920138,0
0.8494682549471394,0.7592425304671342,0
-0.4242671353152987,0.9184598758579027,0
-0.6133390635853501,-0.6205896727745357,1
1.1034324002430578,0.2673022308980113,0
0.46696823186058845,0.9945096567352864,0
-0.4554275805112449,0.038797495253010156,1
-0.6991911043291014,-0.3467902204803118,1
-0.52865953778484,0.023896093405364163,1
1.0138373707318327,0.5461445653210522,0
0.26650507464594664,-0.9154826047772674,0
0.815096375045802,-0.5918847485664995,0
0.7304329255151409,0.8902497190987568,0
1.0552247997130697,0.3418209768328938,0
0.4274339757304224,-0.8369099553034662,0
0.7257787970834029,-0.6905772667643895,0
