x,y,class
0.7630612002104245,-0.6554223930247194,0
0.9704946749189286,-0.3011445812072857,0
0.8958189013992923,-0.4989454259427602,0
0.2078975875443627,0.9717376226210964,0
0.1418533987045471,1.000297080851265,0
0.1638760511549318,0.4303178435665856,1
0.540616034123025,0.8601257913894628,0
-0.16446978019242547,-0.45331683777362214,1
0.06604379087806363,0.5003356519422417,1
-0.47588504711336455,0.09417160356965729,1
0.0609744594161262,-0.46356660662807847,1
-0.37804712108843946,-0.3069979021354333,1
0.17590554023564134,-0.46223316982974516,1
0.9602436754557132,-0.15445647694327758,0
-0.44286837925731115,0.20456541117944413,1
0.4763538282699787,-0.05118441393164993,1
-0.848602129453712,0.5832506958357514,0
-0.908947733053458,-0.3558149183752847,0
0.4095633425470565,0.28709067441771546,1
-0.11923045910761991,-0.976221691995898,0
-0.9935621523726177,0.018984237660803826,0
0.8493277159729631,0.5758357290613705,0
-0.01237938155085603,-0.5061004071571694,1
0.4089227136514993,-0.2891263425292393,1
0.3518223213617566,-0.9108077711049896,0
0.5625072863247053,-0.8503304410607809,0
0.27184685502791517,0.4272691181966527,1
-0.42035306504645287,-0.21547206720141776,1
-0.8872295261394448,-0.4158442808184604,0
-0.31356692814150666,0.3551000813188269,1
0.44450002367032054,-0.200562096372551,1
-0.11426254806650317,0.9576236902113392,0
0.06601952979149901,0.9898738628788567,0
0.8655284627303732,-0.5043207534872864,0
-0.0703311025160555,0.5044697685185994,1
0.8308813997189982,-0.5740759618957305,0
0.4883813035836289,0.8933229180198468,0
-0.6439186262608352,0.7696103538379176,0
-0.9701407642535137,0.3416586055380989,0
0.9923840451260004,0.040766342376126294,0
0.5121455443807054,0.1027824899992536,1
-0.8870216733838288,0.4170168227250838,0
0.5299881796479643,-0.007501662107826764,1
0.8516802244325536,0.5082974823587465,0
-0.37594678269384824,0.9136259269591771,0
0.31131717623807803,0.9657143809645887,0
-0.6177520078831228,-0.7594367913089354,0
-0.7913025606588228,-0.6466213130382682,0
-0.5396986569231694,-0.8633798350435972,0
-0.9977779807239782,0.09610547053247483,0
-0.3166127179603909,-0.9613577393324557,0
0.9647212815445263,-0.0753763580593328,0
0.3465936310712057,0.36137355403072907,1
-0.9510612975307502,-0.26387481095099447,0
0.05685754286894809,-1.0136733544796588,0
-0.4022017940883398,0.2859453139855745,1
-0.9585257658458328,0.1805434290355627,0
-0.9815302845102997,-0.09969212393330507,0
0.4533245655382346,-0.8866048013296634,0
-0.2585177490575376,0.9559423182377169,0
0.4542459773159223,0.18168154271981635,1
0.2062847664108726,-0.44139627827170325,1
0.9491822782250322,0.35840201730948096,0
-0.9361309591201632,0.25909247052701717,0
0.9450311998612861,-0.3834136230539521,0
-0.47865943721266435,0.8583177134691835,0
-0.27212397691148515,-0.44324256588773187,1
0.678573958084848,0.7542497898250528,0
-0.38298054745293,-0.9206876987769261,0
1.0192085806662872,0.07441376533696287,0
-0.05145600288090917,1.0078207216898676,0
-0.8414840898685096,0.5401622225174838,0
-0.6835731402106467,0.7280998743234521,0
0.3312502503022432,-0.3840172835872764,1
-0.5273958238475367,-0.07095753990035993,1
-0.7756112219813531,-0.6075566863251028,0
0.25699137697311064,-0.9780652277920138,0
-0.47193955885204925,-0.891043931776164,0
0.7494682549471394,0.6592425304671342,0
-0.5242671353152987,0.8184598758579027,0
-0.027043743864594422,-1.0003490857516182,0
-0.6917937408549548,-0.7436636643094503,0
-0.3666738294816876,-0.3757370909681696,1
1.0034324002430575,0.1673022308980113,0
-0.9796068357698303,-0.152696726718546,0
-0.2366545926685744,-0.9801505704243048,0
0.36696823186058847,0.8945096567352864,0
-0.16928447563905608,0.44849686906626274,1
-0.8484187066910805,-0.5206904155335135,0
-0.47398888041137666,-0.03348777560038971,1
-0.2862905561896878,0.9692169530100319,0
-0.26082442223104996,0.4298701167567052,1
0.9138373707318326,0.4461445653210522,0
0.1665050746459466,-1.0154826047772674,0
0.715096375045802,-0.6918847485664995,0
0.630432925515141,0.7902497190987569,0
0.9552247997130697,0.24182097683289386,0
0.32743397573042243,-0.9369099553034662,0
-0.7593937323172452,0.6423255622251813,0
0.6257787970834029,-0.7905772667643894,0
